pl_name,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_mass,st_rad,disc_year,discoverymethod,sy_dist
TOI-883 b,7.17166228,40.7,10.05771848538,,,5713.15,1.003,1.01477,2026.0,Transit,102.637
TOI-4640 b,2.84326517,8.46,2.68566015238,,,5743.01,1.1,1.06715,2026.0,Transit,245.089
TIC 38828280 b,2.62701629,7.4,4.85558984762,,,5046.63,0.84,0.741147,2026.0,Transit,286.415
TIC 147027702 b,10.92875618,346.43296363,44.40523,0.274,0.127,6410.0,1.406,2.136,2026.0,Transit,457.186
TIC 245076932 b,10.87271128,162.09248757,21.61389,0.157,0.428,6130.0,1.117,1.288,2026.0,Transit,303.96
TOI-921 b,3.53409617,12.2,5.12871907628,,,6011.66,1.13,1.14165,2026.0,Transit,294.015
TOI-4930 b,6.93277225,38.4,6.78130241498,,,5624.72,1.04,1.15926,2026.0,Transit,413.757
TIC 62895484 b,3.49391667,12.0,2.83985434327,,,5520.79,0.98,0.874291,2026.0,Transit,294.857
TOI-941 b,6.51165317,34.6,8.51460888787,,,5745.88,1.078,1.1849,2026.0,Transit,263.386
TOI-5159 b,1.54732112,3.01,5.83639428843,,,5156.16,0.9,0.854084,2026.0,Transit,55.1788
TIC 86380416 b,2.4123612,6.4,6.0408643461,,,5723.74,1.07,0.989724,2026.0,Transit,244.68
K2-19 b,7.0,30.8,7.9193,0.07487,0.1,5322.0,0.88,0.82,2015.0,Transit,289.827
TOI-5335 b,4.02422162,15.3,3.61365988443,,,5528.92,0.945,0.916633,2026.0,Transit,331.289
TIC 88692598 b,1.81295951,3.94,2.64909436758,,,3483.17,0.529218,0.532473,2026.0,Transit,73.5258
TOI-1752 b,1.693,3.51,0.9351861,0.01624,,3762.0,0.524,0.53,2026.0,Transit,103.021
TOI-1269 c,2.22999162,5.6,9.23786144195,,,5554.02,0.9027,0.848906,2026.0,Transit,172.138
TOI-5486 b,3.96824928,14.9,2.02470073205,,,3750.17,0.548138,0.553216,2026.0,Transit,89.6811
TIC 139702105 b,2.45316949,6.59,6.83601903383,,,5742.35,0.9,1.25423,2026.0,Transit,91.7884
TOI-5624 c,2.474,4.8,7.885385,0.07374,0.0,5327.0,0.858,0.82,2026.0,Transit,101.913
TOI-1718 b,4.10824994,15.8,5.58703768615,,,5304.91,0.93,0.939285,2026.0,Transit,52.3044
TOI-5532 b,2.52763693,6.93,5.6539659431,,,4208.45,0.636083,0.662052,2026.0,Transit,90.9985
TIC 161045582 b,2.24566738,5.67,8.85577189959,,,5683.87,1.04,1.07976,2026.0,Transit,162.246
TOI-1232 c,8.88,58.48042689,30.356,0.194,0.027,5823.0,1.058,1.072,2026.0,Transit Timing Variations,328.604
TOI-1732 b,2.49549787,6.78,4.11923678339,,,4201.93,0.613891,0.632571,2026.0,Transit,74.7599
TOI-5605 b,2.52611303,6.92,5.91340454843,,,4583.79,0.68,0.736044,2026.0,Transit,95.0735
TOI-1756 b,1.94225664,4.43,2.78301736297,,,3891.86,0.556454,0.562607,2026.0,Transit,86.7159
TOI-5630 b,2.37117553,6.22,3.22118452536,,,5385.64,0.934,0.933361,2026.0,Transit,134.047
TIC 206466666 b,2.14817673,5.26,9.10486865159,,,4620.3,0.76,0.667193,2026.0,Transit,127.837
TOI-198 b,1.36,3.17,10.215213,0.0675,0.15,3801.0,0.417,0.418,2023.0,Transit,23.7262
KMT-2024-BLG-2005L b,8.18,50.85254512,,1.12,,,0.12,,2026.0,Microlensing,7720.0
TOI-1839 b,2.21895097,5.56,1.42378440907,,,5315.91,0.934,0.848099,2026.0,Transit,116.086
TOI-5926 b,7.56807148,44.6,3.81122794237,,,5388.92,0.946,0.890046,2026.0,Transit,275.103
TIC 290487717 b,6.63777941,35.7,3.400818229,,,5328.97,0.92,0.943767,2026.0,Transit,395.574
TOI-672 b,5.31,50.9,3.633581,0.0376,0.0,3810.0,0.54,0.54,2023.0,Transit,66.9071
TOI-2071 b,2.56484195,7.1,5.67395386982,,,5755.41,1.063,1.00286,2026.0,Transit,231.311
TOI-4156 c,2.92303762,8.87,12.82282706375,,,5971.64,1.1,1.03963,2026.0,Transit,213.719
TIC 356227008 b,2.39024009,6.3,2.96147448702,,,5731.86,1.02,0.959792,2026.0,Transit,387.609
TOI-2518 b,2.26838675,5.77,6.89797425216,,,5751.2,1.11,0.993374,2026.0,Transit,160.825
TOI-6393 b,2.75958542,8.04,9.53176110329,,,5008.2,0.835,0.766023,2026.0,Transit,186.229
EPIC 220674823 b,1.606,7.54,0.57130782,0.0132,0.0,5578.0,0.913,0.99,2016.0,Transit,244.59
EPIC 220674823 c,2.712,7.9,13.340603,0.1078,0.18,5578.0,0.913,0.99,2016.0,Transit,244.59
TOI-2654 b,7.94454164,48.4,2.96760425926,,,4594.08,0.69,0.756095,2026.0,Transit,248.964
TOI-6699 b,2.32645266,6.02,5.32005926761,,,4705.1,0.75,0.75309,2026.0,Transit,85.8463
TOI-1839 c,2.40867246,6.39,4.02393854207,,,5315.91,0.934,0.848099,2026.0,Transit,116.086
K2-111 c,3.34,11.1,15.6748,0.11565,0.069,5775.0,0.84,1.25,2020.0,Radial Velocity,200.394
TOI-4156 b,2.53823825,6.98,4.46189034133,,,5971.64,1.1,1.03963,2026.0,Transit,213.719
TOI-7333 b,2.09469416,5.04,6.26449803661,,,4586.87,0.721,0.666066,2026.0,Transit,157.217
rho CrB e,1.75,3.71,12.904,0.1061,0.082,5817.0,1.0,1.3617,2023.0,Radial Velocity,17.4671
MOA-2007-BLG-192L b,3.58,12.49,,2.02,,,0.28,,2008.0,Microlensing,2160.0
K2-79 b,4.15,5.9,10.995039,0.0987,0.032,5897.0,1.06,1.269,2016.0,Transit,256.011
K2-111 b,1.837,5.35,5.3518963,0.0565,0.134,5775.0,0.84,1.25,2017.0,Transit,200.394
TOI-4363 b,1.76689273,3.77,2.11867592279,,,4278.45,0.62,0.69132,2026.0,Transit,77.7751
HD 5388 b,13.1,1017.0509024,772.5,1.757,0.41,6297.0,1.21,1.91,2010.0,Radial Velocity,53.0661
Kepler-79 b,3.51,7.6,13.48451,0.11929,0.022,6389.0,1.244,1.316,2012.0,Transit,1020.72
Kepler-79 c,3.76,4.6,27.4026,0.19144,0.038,6389.0,1.244,1.316,2012.0,Transit,1020.72
HD 16760 b,12.1,6833.3107505,466.08,1.156,0.079,5518.0,0.93,0.835,2009.0,Radial Velocity,50.17561
TOI-3457 b,10.64,797.74930157,32.600268,0.2001,0.59,6300.0,1.04,1.474,2026.0,Transit,370.666
TOI-6884 b,10.39072511,8365.24367224,4.808264,0.0629,0.067,6330.0,1.41,1.84,2026.0,Transit,562.376
TOI-4602.01,2.45,5.53,3.9812999,0.04747,0.0,5966.0,0.9,1.08,2024.0,Transit,63.0637
TOI-791 b,11.13051784,9.5,139.29931,0.602,0.032,6294.0,1.28,1.474,2026.0,Transit,341.221
eps Eri b,13.8,317.828407,2680.0,3.53,0.06,5020.38,0.82,0.759106,2000.0,Radial Velocity,3.2026
TOI-791 c,12.94637271,18.6,232.0157,0.863,0.028,6294.0,1.28,1.474,2026.0,Transit,341.221
HD 190360 b,13.5,537.0,2887.5,3.965,0.3342,5560.0,0.996,1.14,2003.0,Radial Velocity,16.0069
HD 190360 c,5.53,26.2,17.11625,0.1298,0.163,5560.0,0.996,1.14,2005.0,Radial Velocity,16.0069
HD 190360 d,3.48,11.9,88.69,0.3886,0.058,5560.0,0.996,1.14,2026.0,Radial Velocity,16.0069
TOI-3664 b,13.69737442,114.41822652,3.2974839,0.0431,0.159,5593.0,0.98,1.11,2026.0,Transit,464.748
TOI-4034 b,17.71018951,276.51071409,1.8020932,0.03289,0.0,5891.0,1.19,1.83,2026.0,Transit,745.145
HD 126105 b,13.5,530.77343969,524.0,1.36,0.103,4875.0,1.2,4.21,2026.0,Radial Velocity,82.8811
TIC 52059926 b,10.71,5380.0,175.532,0.553,0.51,4505.0,0.73,0.72,2026.0,Transit,216.581
TOI-4427 b,13.09208946,87.72064033,4.6182621,0.05389,0.074,5347.0,0.9,0.89,2026.0,Transit,198.251
TOI-2049 b,16.64533634,486.27746271,5.303468,0.06919,0.054,6164.0,1.57,3.2,2026.0,Transit,571.487
TOI-4458 b,12.40834163,552.06794296,3.9393792,0.0522,0.03,6151.0,1.47,1.96,2026.0,Transit,505.432
TOI-159 b,18.18,1110.0,3.7628396,0.056,0.24,7287.0,1.661,1.62,2026.0,Transit,347.593
COCONUTS-2 b,12.57647635,2383.7130525,402000000.0,7506.0,,3552.0,0.4,0.366,2021.0,Imaging,10.8864
HD 30177 c,12.9,1484.25866069,11320.0,9.9,0.21,5680.0,0.98,1.019,2016.0,Radial Velocity,55.5867
TOI-1710 b,5.06,19.1,24.28336,0.1652,0.05,5775.0,1.02,0.93,2022.0,Transit,81.2271
K2-370 b,2.67,11.1,2.1408093,0.0321,0.0,5662.0,0.962,0.945,2022.0,Transit,144.202
HIP 8923 b,12.5,3171.92750186,5160.0,5.9,0.011,5980.0,1.01,1.32164,2026.0,Radial Velocity,65.9957
TOI-201 c,10.4,4990.0,2890.0,4.37,0.651,6423.0,1.32,1.31,2025.0,Transit Timing Variations,113.825
KMT-2023-BLG-0332L b,12.0,6992.224954,,3.2,,,0.54,,2026.0,Microlensing,6500.0
XO-2 S d,13.0,1179.14338997,4696.0,5.46,0.091,5325.0,0.98,1.02,2024.0,Radial Velocity,151.398
TOI-237 c,1.206,1.9,1.74486147,0.016,,3226.0,0.1698,0.2056,2026.0,Transit,38.0749
bet Pic b,18.49485,2765.1071409,8682.0,10.07,0.105,8038.68,1.789,1.54416,2008.0,Imaging,19.7442
bet Pic c,12.5,2765.1071409,1202.0,2.7,0.307,8038.68,1.789,1.54416,2019.0,Radial Velocity,19.7442
bet Pic d,14.12331568,762.7881768,33200.0,26.0,0.44,8038.68,1.789,1.54416,2026.0,Imaging,19.7442
Kepler-484 b,2.28,5.82,10.045569313,0.09036,0.0,5668.0,0.96,0.87,2016.0,Transit,382.136
Kepler-758 c,1.69,3.5,4.75793986,0.05768,0.0,6228.0,1.16,1.42,2016.0,Transit,1502.32
TOI-4311 b,1.376,4.5,0.9902738,0.01817,,5063.0,0.816,0.8441,2026.0,Transit,134.988
TOI-2147 b,10.5,116.0,26.20518,0.172,0.29,5983.0,0.99,1.39,2026.0,Transit,282.108
TOI-6019 b,12.3,149.0,14.547952,0.1212,0.48,5561.0,1.13,2.02,2026.0,Transit,260.342
Kepler-929 b,1.11,1.41,0.921032135,0.01982,0.0,5869.0,1.01,1.02,2016.0,Transit,1311.23
Kepler-1767 b,3.01299077,9.34,59.65829849,0.2873,0.0,5243.0,0.887,0.831,2021.0,Transit,820.506
Kepler-223 e,4.6,4.8,19.72567,0.14481,0.051,5803.0,1.125,1.72,2014.0,Transit,1859.71
Kepler-1127 b,1.96,4.5,5.12330347,0.0556,0.0,5664.0,0.97,0.95,2016.0,Transit,842.459
Kepler-1793 b,3.79037518,13.8,8.779999733,0.0787,0.0,5191.0,0.85,0.764,2021.0,Transit,1189.88
HD 141937 b,12.4,3591.4609991,662.37,1.54,0.46,5870.0,1.09,1.03,2002.0,Radial Velocity,33.3622
Kepler-1367 b,0.92,0.721,1.574090272,0.0236,0.0,4106.0,0.62,0.6,2016.0,Transit,401.484
Kepler-1900 b,1.62314676,3.27,2.986229897,0.042,0.0,6173.0,1.104,1.041,2021.0,Transit,1540.43
Kepler-1364 b,2.15,5.27,13.32196237,0.1284,0.0,6805.0,1.49,1.79,2016.0,Transit,1056.9
Kepler-482 b,2.36,6.17,56.35418576,0.25787,0.0,4871.0,0.75,0.72,2016.0,Transit,313.068
Kepler-1646 b,1.23,2.04,4.48558383,0.0295,0.0,3299.0,0.24,0.26,2016.0,Transit,127.591
HD 6718 b,13.3,762.7881768,2476.0,3.53,0.06,5746.0,0.96,1.02,2009.0,Radial Velocity,51.3444
Kepler-32 c,2.0,158.9,8.7522,0.09,0.0,3900.0,0.58,0.53,2011.0,Transit,323.847
K2-177 b,2.1162048,5.13,14.155185,,,6063.0,1.210525,1.213565,2018.0,Transit,492.167
Kepler-259 c,2.7,7.75,36.924931,0.217,0.0,5938.0,0.867,0.898,2014.0,Transit,1002.14
K2-183 b,1.1,1.37,0.469285,,,5482.0,0.942219,0.87,2018.0,Transit,329.041
Kepler-222 d,3.69,13.2,28.081912,0.18,0.0,5433.0,0.933,0.869,2014.0,Transit,758.854
Kepler-165 c,2.23,5.6,15.31299,0.11,0.0,5211.0,0.746,0.77,2014.0,Transit,560.885
K2-263 b,2.513,15.4,50.819172,0.2573,0.08,5368.0,0.88,0.85,2018.0,Transit,162.481
Kepler-166 d,1.73,3.64,1.554003928,0.02449,0.0,5350.0,0.88,0.83,2016.0,Transit,603.53
Kepler-52 b,2.1,135.0,7.8773565,0.0637,0.0,4075.0,0.54,0.52,2012.0,Transit,321.542
K2-186 b,3.17207779,10.2,41.474219,,,5784.0,1.018617,0.98083,2018.0,Transit,330.739
K2-195 c,2.57581891,7.16,28.482786,,,5712.0,0.963364,0.906367,2018.0,Transit,315.014
K2-187 e,1.9,4.27,13.606629,0.1106,,5438.0,0.966999,0.83,2018.0,Transit,330.916
K2-187 c,1.4,2.54,2.871512,0.0392,,5438.0,0.966999,0.83,2018.0,Transit,330.916
K2-189 b,1.403,2.55,2.58812,0.0361,,5442.0,0.85,0.879,2018.0,Transit,242.113
K2-280 b,7.5,37.1,19.89526,0.1461,0.35,5500.0,1.03,1.28,2018.0,Transit,391.537
K2-381 c,2.0,4.66,16.034656,,,4473.0,0.754,0.675,2022.0,Transit,145.701
Kepler-229 b,2.2,5.48,6.252972,0.062,0.0,5120.0,0.808,0.728,2014.0,Transit,826.265
K2-222 b,2.275,7.5,15.3889274,0.1186,0.021,5942.0,0.94,1.072,2018.0,Transit,101.321
K2-220 b,2.37,6.21,13.68186,0.1104,,5612.0,0.91,1.026,2018.0,Transit,233.514
Kepler-491 b,8.92,59.0,4.225384512,0.05191,0.0,5582.0,1.04,1.03,2016.0,Transit,630.785
Kepler-197 b,1.02,1.04,5.599308,0.06,0.02,6004.0,0.857,1.12,2014.0,Transit,330.575
Kepler-216 b,2.35,6.12,7.693641,0.079,0.0,6091.0,1.126,1.26,2014.0,Transit,1187.47
K2-176 b,1.49090097,2.83,5.329439,,,5428.0,0.938545,0.86416,2018.0,Transit,247.302
K2-223 b,0.89,0.64,0.50557,0.0127,,5859.0,1.06,1.0,2018.0,Transit,198.604
Kepler-1732 b,4.09903273,15.7,32.31240082,0.2015,0.0,5821.0,1.043,1.494,2021.0,Transit,1289.41
14 Her b,12.5,2828.6728223,1766.41,2.839,0.3683,5338.0,0.97,0.93,2002.0,Radial Velocity,17.9323
16 Cyg B b,13.5,565.7374,798.5,1.66,0.68,5750.0,1.08,1.13,1996.0,Radial Velocity,21.1397
K2-368 d,1.948,4.45,20.201085,,,4663.0,0.746,0.663,2022.0,Transit,206.608
Kepler-261 b,2.18,5.39,10.381227,0.088,0.0,5098.0,0.834,0.794,2014.0,Transit,317.499
1RXS J160929.1-210524 b,18.647,3000.0,,330.0,,4060.0,0.85,1.31316,2008.0,Imaging,139.135
CoRoT-4 b,13.34,228.83,9.20205,0.09,0.0,6190.0,1.16,1.17,2008.0,Transit,726.412
K2-224 c,2.41,6.39,10.09489,0.0886,,5620.0,0.91,0.84,2018.0,Transit,275.255
K2-368 c,1.361,2.42,9.660186,,,4663.0,0.746,0.663,2022.0,Transit,206.608
24 Sex c,13.9,273.32,883.0,2.08,0.29,5098.0,1.54,4.9,2010.0,Radial Velocity,72.0691
CoRoT-7 b,1.68135,4.07660518,0.85359163,0.017016,0.0,5275.0,0.82,0.83,2009.0,Transit,159.906
K2-226 b,1.53899305,2.98,3.27109,0.04095,0.22,5288.0,0.856,0.889,2018.0,Transit,211.265
K2-227 b,1.66551298,3.41,13.621832,,,5673.0,0.950811,0.890666,2018.0,Transit,187.234
2MASS J12073346-3932539 b,15.69257298,1652.7077164,,46.0,,2825.0,0.188001,0.21887,2004.0,Imaging,64.308
CoRoT-7 c,2.83,8.4,3.698,0.046,0.0,5256.0,0.899,0.864273,2009.0,Radial Velocity,159.906
eps Tau b,12.7,2285.18624633,585.82,1.878,0.076,4877.0,2.57,12.35,2006.0,Radial Velocity,47.52852
gam1 Leo b,12.5,2790.43,428.5,1.19,0.144,4330.0,1.23,31.88,2009.0,Radial Velocity,39.8883
K2-229 b,1.0,2.55,0.584216,0.0131,0.0,5315.0,0.87,0.79,2018.0,Transit,102.564
Kepler-752 b,2.81,8.3,18.82747265,0.1353,0.0,5373.0,0.87,0.83,2016.0,Transit,1232.29
CoRoT-9 b,11.948794,266.9772,95.272656,0.4021,0.133,5625.0,0.96,0.96,2009.0,Transit,412.98
K2-343 b,1.65,3.36,2.787174,,,3804.0,0.49,0.46,2021.0,Transit,166.169
51 Peg b,14.1,193.87532827,4.2307966,0.052,0.0063,5761.0,1.07,1.19,1995.0,Radial Velocity,15.4614
K2-331 c,2.72,7.85,22.996591,,,5994.0,1.1,1.06,2021.0,Transit,211.43
EPIC 212624936 c,2.3,5.9,11.811437,,,5765.0,1.0,0.93,2021.0,Transit,561.929
K2-334 b,5.65,27.2,5.113981,,,6502.0,1.36,1.49,2021.0,Transit,371.823
K2-379 b,2.181,5.4,8.777247,,,4603.0,0.856,0.751,2022.0,Transit,182.207
61 Vir d,5.11,22.9,123.01,0.476,0.35,5577.0,0.942,0.963,2009.0,Radial Velocity,8.50332
K2-202 b,2.30165603,5.91,3.405164,,,5491.0,0.971461,0.910685,2018.0,Transit,300.397
K2-343 c,2.02,4.74,7.676972,,,3804.0,0.49,0.46,2021.0,Transit,166.169
K2-342 b,2.03,4.78,11.561052,,,5920.0,1.01,1.09,2021.0,Transit,208.357
Kepler-260 b,2.01,4.7,8.187399,0.075,0.0,5250.0,1.013,0.862,2014.0,Transit,627.365
K2-381 d,1.689,3.5,26.803023,,,4473.0,0.754,0.675,2022.0,Transit,145.701
K2-381 b,1.075,1.26,7.9389334,,,4473.0,0.754,0.675,2022.0,Transit,145.701
K2-348 b,3.26,10.7,4.688418,,,5077.0,0.83,0.85,2021.0,Transit,201.856
K2-384 d,1.392,2.52,6.679582,,,3623.0,0.33,0.348,2022.0,Transit,82.6603
81 Cet b,13.1,1051.05854195,1005.57,2.104,0.037,4734.0,1.23,11.21,2008.0,Radial Velocity,101.26
K2-352 c,1.92,4.35,8.234885,,,5791.0,0.98,0.95,2021.0,Transit,176.051
K2-384 c,1.191,1.82,4.194766,,,3623.0,0.33,0.348,2022.0,Transit,82.6603
BD+14 4559 b,13.8,330.5432,268.94,0.78,0.29,4864.0,0.49,0.86,2009.0,Radial Velocity,49.352
K2-204 b,3.17214154,10.2,7.055908,0.0738,0.28,5783.0,1.076,1.253,2018.0,Transit,577.235
Kepler-1736 b,3.8765856,14.3,37.81029892,0.2188,0.0,6085.0,0.976,0.973,2021.0,Transit,1430.0
K2-205 b,1.99552771,4.64,26.672263,,,5890.0,0.951027,1.077574,2018.0,Transit,405.301
Kepler-8 b,15.871944,187.5197,3.5224991,0.0474,0.0,6213.0,1.213,1.486,2010.0,Transit,1021.87
K2-209 b,0.86850263,0.586,2.080615,,,4720.0,0.74479,0.712365,2018.0,Transit,76.4986
Kepler-745 b,2.16,5.31,9.93143556,0.0915,0.0,5849.0,1.04,1.04,2016.0,Transit,1780.38
K2-211 b,1.33162691,2.33,0.669561,0.01419,0.19,5117.0,0.851,0.818,2018.0,Transit,272.297
Kepler-262 c,1.64,3.33,21.853722,0.152,0.0,5841.0,0.816,0.881,2014.0,Transit,613.129
Kepler-119 b,3.6,12.6,2.422082,0.035,0.0,5595.0,0.918,0.839,2014.0,Transit,701.996
K2-394 b,1.692,3.51,5.095717,,,4938.0,0.478,0.631,2022.0,Transit,98.0152
CoRoT-19 b,14.46,352.78,3.89713,0.0518,0.047,6090.0,1.21,1.65,2011.0,Transit,790.663
Kepler-748 b,2.52,6.9,7.40742793,0.0745,0.0,5934.0,1.07,1.1,2016.0,Transit,1705.99
HD 113538 b,13.2,114.41,663.2,1.24,0.14,4462.0,0.585,0.53,2010.0,Radial Velocity,16.2817
Kepler-112 b,2.36,6.17,8.408878,0.076,0.0,5544.0,0.782,0.841,2014.0,Transit,513.206
HD 114386 b,13.6,464.02947422,937.70001,1.73,0.23,4836.0,0.6,0.76,2003.0,Radial Velocity,27.9243
HD 136418 b,13.3,680.1562,464.29999,1.29,0.25,4989.0,1.48,3.78,2009.0,Radial Velocity,105.168
GJ 676 A b,12.8,1840.86213334,1051.44521,1.735,0.319,3734.0,0.626,0.69,2010.0,Radial Velocity,16.0272
HAT-P-31 b,12.21781,721.4741,5.00542,0.061,0.25,6065.0,1.31,1.39,2011.0,Transit,344.05
HD 11506 b,12.9,1551.00262616,1617.7,2.885,0.379,6123.0,1.22,1.24,2007.0,Radial Velocity,51.261
HD 11506 c,14.0,127.1313628,223.92,0.771,0.228,6123.0,1.22,1.24,2008.0,Radial Velocity,51.261
GJ 581 e,1.38,2.48,3.1481,0.02799,0.012,3500.0,0.295,0.302,2009.0,Radial Velocity,6.2981
HAT-P-35 b,14.930388,335.62848,3.646706,0.04978,0.02,6096.0,1.236,1.435,2011.0,Transit,506.965
HD 116029 b,13.6,444.962,670.0,1.65,0.0,4819.0,0.83,4.89,2011.0,Radial Velocity,123.245
HD 142245 b,13.1,975.7381,1299.0,2.78,0.0,4922.0,3.5,4.63,2011.0,Radial Velocity,97.2305
GJ 876 b,13.3,723.2235,61.1166,0.208317,0.0324,3293.74,0.32,0.3,1998.0,Radial Velocity,4.67517
HD 118203 b,12.778238,680.15279098,6.1349779,0.0713,0.3136,5742.0,1.27,2.04,2005.0,Radial Velocity,92.2589
HD 142 b,12.7,2256.5816897,351.43394,1.039,0.158,6245.0,1.21,1.47,2001.0,Radial Velocity,26.1853
GJ 876 d,2.51,6.83,1.93778,0.02080665,0.207,3293.74,0.32,0.3,2005.0,Radial Velocity,4.67517
HD 125595 b,,3531.07360177,9.6737,0.08,0.0,4691.0,0.29,0.74,2011.0,Radial Velocity,28.1989
GQ Lup b,33.6,6356.0,,100.0,,4360.0,0.7,1.94153,2004.0,Imaging,151.169
GJ 876 e,3.92,14.6,124.26,0.3343,0.055,3293.74,0.32,0.3,2010.0,Radial Velocity,4.67517
HD 100655 b,13.5,511.7063,157.57001,0.68,0.09,4891.0,2.28,10.06,2011.0,Radial Velocity,137.178
Kepler-744 b,1.62,3.26,12.06222443,0.09735,0.0,5594.0,0.94,0.93,2016.0,Transit,449.964
HD 10180 f,5.24,23.9,122.744,0.4929,0.119,5911.0,1.06,1.109,2010.0,Radial Velocity,38.9607
HD 126614 b,12.7,107.74382997,1257.25303,2.249,0.548,5568.0,0.96,1.369794,2009.0,Radial Velocity,73.0961
HD 10180 g,,3375.33768234,604.67,1.427,0.263,5911.0,1.06,1.109,2010.0,Radial Velocity,38.9607
HD 12661 b,13.3,772.3269,262.70862,0.84,0.38,5645.0,1.2,1.2,2000.0,Radial Velocity,37.8478
HAT-P-15 b,11.88154,616.5902,10.8635,0.0965,0.19,5568.0,1.0,1.07,2010.0,Transit,192.516
HAT-P-16 b,14.68376472,1341.56043,2.77596727,0.0413,0.0462,6140.0,1.218,1.158,2010.0,Transit,226.637
Kepler-764 b,1.64,3.33,7.33683936,0.0724,0.0,5557.0,0.92,0.89,2016.0,Transit,1047.84
Kepler-123 b,2.94,55.3,17.232366,0.135,0.0,6089.0,1.079,1.264,2014.0,Transit,1021.66
HD 104985 b,12.8,1766.80811451,199.68,0.715,0.047,4738.0,1.22,11.12,2003.0,Radial Velocity,100.576
HD 104067 b,9.2,62.1,55.851,0.2674,0.123,4952.0,0.82,0.78,2011.0,Radial Velocity,20.3632
HD 13189 b,12.4,3480.2385,471.60001,1.25,0.27,4175.0,2.24,38.41,2005.0,Radial Velocity,497.823
HD 106252 b,12.5,3178.28407,1535.0,2.655,0.48,5874.0,1.05,1.05,2002.0,Radial Velocity,38.185
HD 132406 b,12.8,1887.90073758,908.0,1.98,0.25,5766.0,0.973,1.34,2007.0,Radial Velocity,70.7832
HD 108874 c,13.8,314.64,1624.0,2.659,0.239,5551.0,0.95,1.05,2005.0,Radial Velocity,59.5175
HD 10647 b,13.8,298.75,989.2,2.015,0.15,6218.0,1.11,1.1,2006.0,Radial Velocity,17.3357
HD 134060 b,3.16,10.1,3.2696,0.0444,0.45,5966.0,1.095,1.164285,2019.0,Radial Velocity,24.0125
HAT-P-21 b,12.44199,1547.8321,4.12448,0.05037,0.23,5588.0,1.24,1.21,2010.0,Transit,277.278
HD 215152 b,,565.41673605,5.75999,0.057638,0.0,4935.0,0.77,0.73,2018.0,Radial Velocity,21.5974
HD 37124 c,14.1,207.22516,885.5,1.71,0.125,5698.64,0.85,0.949168,2002.0,Radial Velocity,31.6634
HD 159868 b,13.3,704.94694,1184.1,2.32,0.024,5534.0,1.19,2.13,2006.0,Radial Velocity,55.8503
HD 187085 b,13.9,265.70588,1019.74,2.1,0.251,6117.0,1.189,1.27,2006.0,Radial Velocity,45.8993
HD 216437 b,13.0,1334.8793094,1359.0,2.57,0.31,5909.0,1.22,1.394,2002.0,Radial Velocity,26.6902
HD 187123 c,13.2,912.16752809,3810.0,4.89,0.252,5790.0,1.04,1.15043,2008.0,Radial Velocity,45.9548
HD 216770 b,14.1,181.1631,118.45,0.46,0.37,5399.0,0.74,0.93,2003.0,Radial Velocity,36.6625
HD 18742 b,13.1,1080.622,766.0,1.82,0.04,4940.0,1.36,5.13,2011.0,Radial Velocity,162.685
HD 21693 c,4.34,17.37,53.7357,0.2586,0.07,5430.0,0.8,0.914378,2019.0,Radial Velocity,33.255
HD 162020 b,12.5,3127.4472,8.4282,0.08,0.28,4723.0,0.42,0.75,2002.0,Radial Velocity,30.8248
HD 190647 b,13.4,630.89255,1176.45,2.231,0.224,5656.0,1.069,1.376,2007.0,Radial Velocity,54.4738
HD 190984 b,13.0,1137.82569706,4885.0,5.5,0.57,5988.0,0.91,1.53,2009.0,Radial Velocity,148.187
HD 192263 b,14.2,177.9848,24.3556,0.15,0.05,4976.0,0.66,0.74,1999.0,Radial Velocity,19.6359
HD 217786 b,12.3,4402.55909376,1301.36009,2.446,0.311,5966.0,1.14,1.27,2011.0,Radial Velocity,55.4847
HD 217107 c,12.9,1388.91013859,5138.7,5.922,0.3918,5622.0,1.045,1.2245,2005.0,Radial Velocity,20.0619
HD 41004 B b,12.1,5838.29,1.3283,,0.081,5036.0,0.4,1.04137,2003.0,Radial Velocity,41.5504
HD 163607 c,13.3,699.54383,1272.0,2.39,0.08,5522.0,1.12,1.76,2012.0,Radial Velocity,67.7855
HD 192310 c,5.25,24.0,525.8,1.18,0.32,5166.0,0.8,0.857922,2011.0,Radial Velocity,8.79687
HD 4208 b,13.9,257.4423,832.97,1.662,0.042,5717.0,0.883,0.846,2001.0,Radial Velocity,34.1937
HD 164922 b,13.3,116.0,1207.0,2.16,0.08,5390.0,0.926,0.946,2005.0,Radial Velocity,22.0016
HD 197037 b,13.9,251.0,1035.7,2.07,0.22,6150.0,1.11,1.105,2012.0,Radial Velocity,33.1944
HD 4308 b,4.12,15.8915,15.56,0.12,0.0,5686.0,0.93,1.02,2005.0,Radial Velocity,22.0158
Kepler-272 c,1.79,97.8,6.057342,0.061,0.0,5297.0,0.91,0.929,2014.0,Transit,889.608
HD 4313 b,13.4,612.45841,356.21,1.157,0.147,4943.0,1.63,5.14,2009.0,Radial Velocity,136.308
HD 168746 b,11.1,85.8141,6.404,0.07,0.11,5570.0,1.07,1.09,2002.0,Radial Velocity,41.5681
HD 148156 b,13.9,270.144,1027.0,2.45,0.52,6308.0,1.22,1.21,2009.0,Radial Velocity,57.1289
